"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"	"Ensembl"
"244040_at"	0.769055851578426	0.00844939981274311	2.85123857968907	-2.66905735209105	0.689772250158265	"KCNN3"	"potassium calcium-activated channel subfamily N member 3"	"ENSG00000143603"
"202587_s_at"	0.769055851578426	0.00846990573742776	2.85022032242553	-2.6706056668631	0.615802346718997	"AK1"	"adenylate kinase 1"	"ENSG00000106992"
"203594_at"	0.769055851578426	0.00847358637461171	-2.85003780095173	-2.67088317916156	-0.422772889735064	"RTCA"	"RNA 3'-terminal phosphate cyclase"	"ENSG00000137996"
"227303_at"	0.769055851578426	0.00847442185322803	2.84999638031422	-2.67094615570215	0.925750322366715	"ANKS3"	"ankyrin repeat and sterile alpha motif domain containing 3"	"ENSG00000168096"
"1552396_at"	0.769055851578426	0.00848978161877189	-2.84923557477974	-2.67210283589885	-1.21013274954159	"WFDC6"	"WAP four-disulfide core domain 6"	"ENSG00000243543"
"201030_x_at"	0.769055851578426	0.00849583419027653	-2.84893613424061	-2.6725580551648	-0.785717714313197	"LDHB"	"lactate dehydrogenase B"	"ENSG00000111716"
"201442_s_at"	0.779018993318793	0.00863439432923985	2.84213573152809	-2.68289151584052	1.15188093611475	"ATP6AP2"	"ATPase H+ transporting accessory protein 2"	"ENSG00000182220"
"214477_at"	0.781201570520437	0.0086765019210696	2.84008957354931	-2.6859989467712	0.724748308079262	"MLLT1"	"MLLT1, super elongation complex subunit"	"ENSG00000130382"
"210408_s_at"	0.781201570520437	0.00869883111480223	2.83900832556142	-2.68764066751994	0.673034380680569	"CPNE6"	"copine 6"	"ENSG00000100884"
"225009_at"	0.781201570520437	0.00874801955025469	-2.83663569946837	-2.69124235041496	-0.613560743698635	"CMTM4"	"CKLF like MARVEL transmembrane domain containing 4"	"ENSG00000183723"
"243887_at"	0.781201570520437	0.00880053963681644	-2.83411625322373	-2.69506568560624	-0.606138086129056	"MRPL30"	"mitochondrial ribosomal protein L30"	"ENSG00000185414"
"213125_at"	0.781201570520437	0.0088257326696387	2.8329127561637	-2.69689158282755	0.504907170605234	"OLFML2B"	"olfactomedin like 2B"	"ENSG00000162745"
"209897_s_at"	0.781201570520437	0.00882579126843265	2.83290996062657	-2.6968958237679	0.527486823736737	"SLIT2"	"slit guidance ligand 2"	"ENSG00000145147"
"216248_s_at"	0.781201570520437	0.00884516609251876	2.83198661817723	-2.69829648551538	1.79860114598377	"NR4A2"	"nuclear receptor subfamily 4 group A member 2"	"ENSG00000153234"
"218778_x_at"	0.781201570520437	0.00886316976452773	-2.83113033247147	-2.69959527370274	-1.1752840982874	"EPS8L1"	"EPS8 like 1"	"ENSG00000131037"
"219288_at"	0.781201570520437	0.00886619029352977	2.83098683197296	-2.69981291658325	1.25128599648596	"C3orf14"	"chromosome 3 open reading frame 14"	"ENSG00000114405"
"206568_at"	0.781201570520437	0.00888178661240357	2.83024661028876	-2.70093552314756	1.00743187913697	"TNP1"	"transition protein 1"	"ENSG00000118245"
"232483_at"	0.781201570520437	0.008889668444197	-2.82987299542501	-2.70150209896981	-0.644095907735036	"MED17"	"mediator complex subunit 17"	"ENSG00000042429"
"1554849_at"	0.781201570520437	0.00889529309763417	2.82960656678741	-2.70190611301633	0.877615393513342	"TOR1A"	"torsin family 1 member A"	"ENSG00000136827"
"1552487_a_at"	0.781201570520437	0.00890521476804467	2.82913698490821	-2.70261815532574	1.1686819768561	"BNC1"	"basonuclin 1"	"ENSG00000169594"
"1557610_at"	0.781201570520437	0.00890686080125188	2.8290591277687	-2.70273620837846	0.556741365977171	"PITRM1-AS1"	"PITRM1 antisense RNA 1"	"ENSG00000237399"
"214121_x_at"	0.781201570520437	0.00891577101060362	2.82863791200153	-2.70337486745124	0.76968367819293	"PDLIM7"	"PDZ and LIM domain 7"	"ENSG00000196923"
"210799_at"	0.784537122605863	0.00898184928567448	2.82552652511578	-2.70809133687621	0.884168860026318	"HTR1B"	"5-hydroxytryptamine receptor 1B"	"ENSG00000135312"
"220843_s_at"	0.784537122605863	0.00898253751717001	2.82549423274145	-2.70814027784356	1.41914657004532	"DCAF13"	"DDB1 and CUL4 associated factor 13"	"ENSG00000164934"
"227858_at"	0.784569806045862	0.00900279430555248	2.82454481348358	-2.70957908409968	0.889890942656749	"PCNX3"	"pecanex homolog 3 (Drosophila)"	"ENSG00000197136"
"231814_at"	0.784704230142562	0.00904185944197191	2.8227195479177	-2.71234468995103	0.666736074134969	"MUC12"	"mucin 12, cell surface associated"	"ENSG00000205277"
"1557169_x_at"	0.787027149393451	0.00908498908761489	-2.82071300680838	-2.71538418541411	-0.820356546109549	"HCG11"	"HLA complex group 11 (non-protein coding)"	"ENSG00000228223"
"218453_s_at"	0.787027149393451	0.00909741487730519	-2.82013658549041	-2.71625719426729	-0.563030976205457	"TMEM242"	"transmembrane protein 242"	"ENSG00000215712"
"216103_at"	0.788235614900606	0.00912580053465174	-2.8188225850815	-2.71824703932621	-0.621894674339387	"ACOT11"	"acyl-CoA thioesterase 11"	"ENSG00000162390"
"240117_at"	0.791142819594142	0.00920286846386602	2.81527440672257	-2.72361844298717	1.32261108124592	"FBN3"	"fibrillin 3"	"ENSG00000142449"
"219238_at"	0.792446738366509	0.00928369498629017	2.81158320372336	-2.72920364573671	1.03486819378528	"PIGV"	"phosphatidylinositol glycan anchor biosynthesis class V"	"ENSG00000060642"
"1561633_at"	0.792446738366509	0.00930925239971091	2.81042235487907	-2.73095956492897	1.19657547267781	"HMGA2"	"high mobility group AT-hook 2"	"ENSG00000149948"
"203958_s_at"	0.792446738366509	0.00933792190677411	2.80912372616624	-2.73292356547497	0.500556044211933	"ZBTB40"	"zinc finger and BTB domain containing 40"	"ENSG00000184677"
"1566861_at"	0.792446738366509	0.00935304024208105	2.8084404332591	-2.73395681500434	1.08457251414326	"GATM"	"glycine amidinotransferase"	"ENSG00000171766"
"209698_at"	0.792446738366509	0.00938828364947363	2.80685160083979	-2.73635901664205	0.592453999229928	"CCHCR1"	"coiled-coil alpha-helical rod protein 1"	"ENSG00000204536"
"236126_at"	0.792446738366509	0.00939389974553955	-2.80659893792127	-2.73674097723865	-0.423475696419874	"ACVR2B"	"activin A receptor type 2B"	"ENSG00000114739"
"212507_at"	0.792446738366509	0.0093952789681488	-2.80653690979072	-2.73683474562843	-0.351830631037718	"TMEM131"	"transmembrane protein 131"	"ENSG00000075568"
"206422_at"	0.792446738366509	0.0094025864874664	2.80620841019154	-2.73733132775014	1.18304958253233	"GCG"	"glucagon"	"ENSG00000115263"
"32723_at"	0.792446738366509	0.00941817380032388	-2.8055085081644	-2.73838927279722	-0.482879986232053	"CSTF1"	"cleavage stimulation factor subunit 1"	"ENSG00000101138"
"229800_at"	0.792446738366509	0.00942961628282532	2.80499541296044	-2.73916478379221	0.662754217074417	"DCLK1"	"doublecortin like kinase 1"	"ENSG00000133083"
"223197_s_at"	0.792446738366509	0.00947985813896419	-2.80274943729551	-2.74255879583057	-1.00036493706732	"SMARCAD1"	"SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1"	"ENSG00000163104"
"243703_x_at"	0.792446738366509	0.00949726634902721	2.80197385294173	-2.74373058044199	1.46242714139839	"LIPE-AS1"	"LIPE antisense RNA 1"	"ENSG00000213904"
"224554_at"	0.792446738366509	0.00950545868136223	2.80160932576001	-2.74428128011573	0.790733143968691	"GHSR"	"growth hormone secretagogue receptor"	"ENSG00000121853"
"235125_x_at"	0.792446738366509	0.00953515979066676	-2.80029022199291	-2.74627385119838	-0.561769975696615	"MIGA1"	"mitoguardin 1"	"ENSG00000180488"
"229908_s_at"	0.792446738366509	0.00957121109620012	-2.79869428836995	-2.74868410584242	-0.420146343379111	"UNKL"	"unkempt family like zinc finger"	"ENSG00000059145"
"231328_s_at"	0.792446738366509	0.00959492998827813	2.79764738119834	-2.75026490788069	0.670173101841941	"RASGRP4"	"RAS guanyl releasing protein 4"	"ENSG00000171777"
"226251_at"	0.792446738366509	0.00960414634325741	-2.79724124720441	-2.75087809818355	-0.380347682746281	"ASXL2"	"additional sex combs like 2, transcriptional regulator"	"ENSG00000143970"
"220586_at"	0.792446738366509	0.00962198742253991	-2.79645609406821	-2.75206344301438	-0.621062310425176	"CHD9"	"chromodomain helicase DNA binding protein 9"	"ENSG00000177200"
"202014_at"	0.792446738366509	0.00964083194589067	2.79562827115851	-2.75331306755055	0.936397196076674	"PPP1R15A"	"protein phosphatase 1 regulatory subunit 15A"	"ENSG00000087074"
"1568868_at"	0.792446738366509	0.00964653271630087	-2.79537814216244	-2.75369061703341	-0.853848365655967	"CYP27C1"	"cytochrome P450 family 27 subfamily C member 1"	"ENSG00000186684"
"209286_at"	0.792446738366509	0.00965002297490775	2.79522507116215	-2.75392165890073	0.574030328709558	"CDC42EP3"	"CDC42 effector protein 3"	"ENSG00000163171"
"223180_s_at"	0.792446738366509	0.00965935071146013	-2.79481624414777	-2.75453870913137	-0.347319672672787	"TIMM21"	"translocase of inner mitochondrial membrane 21"	"ENSG00000075336"
"225912_at"	0.792446738366509	0.00967176884270484	-2.79427254517847	-2.75535927017783	-0.45744744284598	"TP53INP1"	"tumor protein p53 inducible nuclear protein 1"	"ENSG00000164938"
"1555881_s_at"	0.792446738366509	0.00967560294750237	-2.79410481085283	-2.75561240564662	-0.443428584367444	"LZTS2"	"leucine zipper tumor suppressor 2"	"ENSG00000107816"
"231100_at"	0.792446738366509	0.00967639567240938	2.79407013856354	-2.75566473043751	0.797365532867164	"RRAD"	"RRAD, Ras related glycolysis inhibitor and calcium channel regulator"	"ENSG00000166592"
"231794_at"	0.792446738366509	0.00968183669371428	2.79383223085088	-2.75602375596443	0.813813709981753	"CTLA4"	"cytotoxic T-lymphocyte associated protein 4"	"ENSG00000163599"
"203786_s_at"	0.79263646121344	0.00970255790365306	-2.7929273526335	-2.75738919602632	-0.4816991592182	"TPD52L1"	"tumor protein D52-like 1"	"ENSG00000111907"
"211209_x_at"	0.79263646121344	0.00972025291111221	2.79215606781477	-2.75855291185166	0.720184243056083	"SH2D1A"	"SH2 domain containing 1A"	"ENSG00000183918"
"242124_at"	0.79263646121344	0.00978275557959899	2.78944227799688	-2.76264649376764	0.48223430679182	"CHST1"	"carbohydrate sulfotransferase 1"	"ENSG00000175264"
"201525_at"	0.79263646121344	0.00978576446430105	2.78931204876337	-2.76284289763578	0.672917530368993	"APOD"	"apolipoprotein D"	"ENSG00000189058"
"205159_at"	0.79263646121344	0.00979987404838015	2.78870186712593	-2.76376308938967	0.787156746859084	"CSF2RB"	"colony stimulating factor 2 receptor beta common subunit"	"ENSG00000100368"
"37424_at"	0.79263646121344	0.00980357707930095	2.78854186345991	-2.76400437192032	0.511071107564399	"CCHCR1"	"coiled-coil alpha-helical rod protein 1"	"ENSG00000204536"
"1554864_a_at"	0.79263646121344	0.00983202473533012	2.78731457026687	-2.76585492840009	0.83831326584731	"SDC3"	"syndecan 3"	"ENSG00000162512"
"241911_at"	0.79263646121344	0.00984135895654535	-2.7869126012812	-2.76646096281474	-0.919018607674374	"CDKL3"	"cyclin dependent kinase like 3"	"ENSG00000006837"
"1558856_at"	0.79263646121344	0.00984362427368862	-2.78681510184787	-2.76660795414321	-0.959999083994131	"DMRTA2"	"DMRT like family A2"	"ENSG00000142700"
"1554287_at"	0.794809141885534	0.00992949036982536	-2.78313492789232	-2.77215476596913	-1.2373941915831	"TRIM4"	"tripartite motif containing 4"	"ENSG00000146833"
"224949_at"	0.794809141885534	0.00997002788078778	-2.78140792516325	-2.77475674487979	-0.446109154761452	"YIPF5"	"Yip1 domain family member 5"	"ENSG00000145817"
"231291_at"	0.794809141885534	0.00998146490597267	2.78092187534567	-2.77548893540704	0.917774767287554	"GIPR"	"gastric inhibitory polypeptide receptor"	"ENSG00000010310"
"205554_s_at"	0.794809141885534	0.00999378573383074	2.78039885270443	-2.77627676634528	0.56463257808584	"DNASE1L3"	"deoxyribonuclease 1 like 3"	"ENSG00000163687"
"206188_at"	0.794809141885534	0.0100031598656973	-2.7800013250586	-2.77687552497109	-0.700223643525458	"ZNF623"	"zinc finger protein 623"	"ENSG00000183309"
"220800_s_at"	0.794809141885534	0.0100041491867235	2.77995939152838	-2.77693868356509	1.38414248285235	"TMOD3"	"tropomodulin 3"	"ENSG00000138594"
"222744_s_at"	0.794809141885534	0.0100435402519486	-2.77829292262374	-2.77944835018434	-0.384039087210956	"TMLHE"	"trimethyllysine hydroxylase, epsilon"	"ENSG00000185973"
"205881_at"	0.794809141885534	0.0100642644687975	2.77741863994581	-2.78076476560927	1.01378624546737	"ZNF74"	"zinc finger protein 74"	"ENSG00000185252"
"221281_at"	0.794809141885534	0.0100660567609719	2.77734310908905	-2.78087848549356	0.981487192127472	"SRC"	"SRC proto-oncogene, non-receptor tyrosine kinase"	"ENSG00000197122"
"220383_at"	0.794809141885534	0.0100739692256738	2.77700981303822	-2.7813802843162	1.35331258994805	"ABCG5"	"ATP binding cassette subfamily G member 5"	"ENSG00000138075"
"1555848_at"	0.794809141885534	0.0100876387195872	2.77643459489563	-2.78224625700189	0.366927378165034	"RBM18"	"RNA binding motif protein 18"	"ENSG00000119446"
"224434_s_at"	0.794809141885534	0.0100909841247919	2.77629393068543	-2.78245801180709	1.45865813754949	"WDR83"	"WD repeat domain 83"	"ENSG00000123154"
"211089_s_at"	0.794809141885534	0.0101177350297637	2.77517071352276	-2.78414874313621	0.607535540009776	"NEK3"	"NIMA related kinase 3"	"ENSG00000136098"
"239286_at"	0.795279344062962	0.0101491709872317	2.77385435076937	-2.78612986638142	0.855661236449162	"CDH11"	"cadherin 11"	"ENSG00000140937"
"1552619_a_at"	0.795279344062962	0.0101737985626038	2.77282576579178	-2.78767762747956	1.25216171730969	"ANLN"	"anillin actin binding protein"	"ENSG00000011426"
"231969_at"	0.795279344062962	0.0102103228880554	-2.77130461675454	-2.78996615916255	-0.405097815031047	"STOX2"	"storkhead box 2"	"ENSG00000173320"
"1553079_at"	0.795279344062962	0.0102199523801478	-2.77090442574951	-2.79056815458897	-1.17750757357861	"TRIM40"	"tripartite motif containing 40"	"ENSG00000204614"
"227060_at"	0.795279344062962	0.0102277738242068	2.77057963653116	-2.79105670015816	0.727010529812876	"RELT"	"RELT tumor necrosis factor receptor"	"ENSG00000054967"
"207241_at"	0.795279344062962	0.01024199291333	2.7699897808201	-2.79194389905957	0.905634116073847	"LINC01587"	"long intergenic non-protein coding RNA 1587"	"ENSG00000082929"
"1569701_at"	0.795279344062962	0.0102502588840516	-2.76964723493762	-2.79245908633271	-1.03951556633589	"PER3"	"period circadian clock 3"	"ENSG00000049246"
"235061_at"	0.795279344062962	0.0102546307739257	-2.76946616685609	-2.79273140165322	-0.656068602338218	"PPM1K"	"protein phosphatase, Mg2+/Mn2+ dependent 1K"	"ENSG00000163644"
"202232_s_at"	0.802681850097545	0.0103781434789702	-2.7643805208806	-2.80037702660286	-0.326965271960596	"EIF3M"	"eukaryotic translation initiation factor 3 subunit M"	"ENSG00000149100"
"218584_at"	0.802681850097545	0.0103902705837742	-2.76388426318659	-2.80112278920042	-0.894691165106231	"TCTN1"	"tectonic family member 1"	"ENSG00000204852"
"240027_at"	0.803379052070101	0.0104412169059769	2.7618054101712	-2.80424625552275	1.34412579832049	"LIN7A"	"lin-7 homolog A, crumbs cell polarity complex component"	"ENSG00000111052"
"205209_at"	0.803379052070101	0.0104699709823871	2.76063631862992	-2.80600239949823	1.21839230908074	"ACVR1B"	"activin A receptor type 1B"	"ENSG00000135503"
"227483_s_at"	0.803379052070101	0.0104711337472063	2.76058910621229	-2.80607331314154	0.798298814323836	"UNC93B1"	"unc-93 homolog B1 (C. elegans)"	"ENSG00000110057"
"240265_at"	0.803379052070101	0.010521902755034	2.75853249947521	-2.80916189364379	1.41552694393335	"TRAF3IP3"	"TRAF3 interacting protein 3"	"ENSG00000009790"
"204130_at"	0.803379052070101	0.0105537363549003	2.75724770827868	-2.81109090785366	1.1735863328195	"HSD11B2"	"hydroxysteroid 11-beta dehydrogenase 2"	"ENSG00000176387"
"237417_at"	0.803379052070101	0.0105769280153736	-2.75631399676834	-2.81249257819712	-1.1902335170131	"RCBTB1"	"RCC1 and BTB domain containing protein 1"	"ENSG00000136144"
"227322_s_at"	0.803379052070101	0.0105827897313253	-2.75607830528049	-2.81284636391042	-0.422373425628747	"BCCIP"	"BRCA2 and CDKN1A interacting protein"	"ENSG00000107949"
"206249_at"	0.803379052070101	0.0105894004081527	-2.75581264647558	-2.81324511770648	-1.0598359815935	"MAP3K13"	"mitogen-activated protein kinase kinase kinase 13"	"ENSG00000073803"
"207323_s_at"	0.803379052070101	0.0106044642286652	2.75520786945101	-2.81415283058081	0.442099074497108	"MBP"	"myelin basic protein"	"ENSG00000197971"
"225449_at"	0.803379052070101	0.0106252452385967	2.75437488627876	-2.81540292881244	0.676200283645221	"RDH13"	"retinol dehydrogenase 13"	"ENSG00000276684"
"232082_x_at"	0.803379052070101	0.0106321884034188	2.7540969190562	-2.81582005405615	1.02985071426468	"SPRR3"	"small proline rich protein 3"	"ENSG00000163209"
"1556449_at"	0.805159035610665	0.0106765487118012	2.75232499073648	-2.81847866218436	0.510273547081638	"TRAPPC12"	"trafficking protein particle complex 12"	"ENSG00000274891"
"229065_at"	0.806108401649305	0.01070388110832	2.75123667119618	-2.82011124115991	1.03014269925658	"SLC35F3"	"solute carrier family 35 member F3"	"ENSG00000183780"
"205081_at"	0.807291099006717	0.0107540229537597	2.74924690689544	-2.82309539990114	1.37564117395946	"CRIP1"	"cysteine rich protein 1"	"ENSG00000213145"
"234410_at"	0.807318272990622	0.0108080433290665	2.74711297467958	-2.82629481081661	1.45603780425497	"GABRR3"	"gamma-aminobutyric acid type A receptor rho3 subunit (gene/pseudogene)"	"ENSG00000183185"
"215000_s_at"	0.807318272990622	0.0108097689656096	2.74704497345682	-2.8263967488175	0.627419762814824	"FEZ2"	"fasciculation and elongation protein zeta 2"	"ENSG00000171055"
"210392_x_at"	0.807318272990622	0.0108441484384066	2.74569232397181	-2.82842424211343	1.45717413385853	"NR6A1"	"nuclear receptor subfamily 6 group A member 1"	"ENSG00000148200"
"217956_s_at"	0.807318272990622	0.0108633243396958	-2.74493960541856	-2.82955232153578	-0.424085612990813	"ENOPH1"	"enolase-phosphatase 1"	"ENSG00000145293"
"210150_s_at"	0.807318272990622	0.0108771259850203	2.74439861743922	-2.83036300888484	0.831906937748601	"LAMA5"	"laminin subunit alpha 5"	"ENSG00000130702"
"202284_s_at"	0.807318272990622	0.0108849382491408	2.74409268341494	-2.83082143201371	1.17520401090187	"CDKN1A"	"cyclin dependent kinase inhibitor 1A"	"ENSG00000124762"
"215276_at"	0.807318272990622	0.0108978762055809	2.7435864773678	-2.83157990501741	1.028599637182	"WFDC8"	"WAP four-disulfide core domain 8"	"ENSG00000158901"
"1555745_a_at"	0.807318272990622	0.0109119013029734	2.74303837419792	-2.83240109078674	1.09864883356627	"LYZ"	"lysozyme"	"ENSG00000090382"
"226080_at"	0.809389721873145	0.0110212451248609	-2.73878777216916	-2.83876722574861	-0.421617891850877	"SSH2"	"slingshot protein phosphatase 2"	"ENSG00000141298"
"225419_at"	0.809389721873145	0.0110279142198515	-2.73852980423582	-2.83915345609557	-0.322866205560354	"MPLKIP"	"M-phase specific PLK1 interacting protein"	"ENSG00000168303"
"204111_at"	0.809389721873145	0.0110287214045815	2.73849859139265	-2.8392001870553	1.05888567029835	"HNMT"	"histamine N-methyltransferase"	"ENSG00000150540"
"225631_at"	0.812104957935217	0.0111099460906445	-2.7353686612474	-2.8438851290426	-0.939042188330868	"EEPD1"	"endonuclease/exonuclease/phosphatase family domain containing 1"	"ENSG00000122547"
"1569468_at"	0.812104957935217	0.0111232440351876	2.73485828537982	-2.84464886333348	1.64387900388491	"ZNF876P"	"zinc finger protein 876, pseudogene"	"ENSG00000198155"
"211325_x_at"	0.812104957935217	0.0111754383994606	2.73286058992816	-2.84763768747236	0.541958622320514	"DSTNP2"	"destrin, actin depolymerizing factor pseudogene 2"	"ENSG00000248593"
"211743_s_at"	0.812104957935217	0.0112554471127131	2.72981528133007	-2.85219216950314	0.822307615783107	"PRG2"	"proteoglycan 2, pro eosinophil major basic protein"	"ENSG00000186652"
"203713_s_at"	0.812104957935217	0.0112582412833353	2.7297092970218	-2.85235063945608	1.08984183981629	"LLGL2"	"LLGL2, scribble cell polarity complex component"	"ENSG00000073350"
"1553452_at"	0.812104957935217	0.0112722527548376	2.72917820723216	-2.85314469813112	0.575997789288069	"MYO1H"	"myosin IH"	"ENSG00000174527"
"244050_at"	0.812104957935217	0.0113072797696884	2.72785325437002	-2.85512542533605	0.539961573177919	"HACD4"	"3-hydroxyacyl-CoA dehydratase 4"	"ENSG00000188921"
"223437_at"	0.812104957935217	0.0113486648999303	-2.72629275612512	-2.85745777406667	-0.368975068484778	"PPARA"	"peroxisome proliferator activated receptor alpha"	"ENSG00000186951"
"217595_at"	0.812104957935217	0.0113507432174473	-2.72621453060451	-2.85757467694163	-0.60834505534956	"GSPT1"	"G1 to S phase transition 1"	"ENSG00000103342"
"208442_s_at"	0.812104957935217	0.0113755022993447	-2.72528366026166	-2.85896569562396	-0.928760913958778	"ATM"	"ATM serine/threonine kinase"	"ENSG00000149311"
"203022_at"	0.812104957935217	0.0113952835906513	2.72454130725028	-2.86007486928992	0.42947905545414	"RNASEH2A"	"ribonuclease H2 subunit A"	"ENSG00000104889"
"227803_at"	0.812104957935217	0.0113953443119588	-2.72453903036301	-2.86007827107011	-0.675979057545238	"ENPP5"	"ectonucleotide pyrophosphatase/phosphodiesterase 5 (putative)"	"ENSG00000112796"
"231077_at"	0.812104957935217	0.0114063309411178	2.72412724849542	-2.86069347398906	0.826432548420049	"CFAP126"	"cilia and flagella associated protein 126"	"ENSG00000188931"
"243821_at"	0.812104957935217	0.0114686191743885	2.72179968812977	-2.86417013524648	1.12183720835084	"MRPS31"	"mitochondrial ribosomal protein S31"	"ENSG00000102738"
"211792_s_at"	0.812104957935217	0.011534694786472	-2.71934354394376	-2.86783753479984	-0.879212248999552	"CDKN2C"	"cyclin dependent kinase inhibitor 2C"	"ENSG00000123080"
"244441_at"	0.812104957935217	0.011542619362615	2.71904986163745	-2.86827595613658	1.29385783647865	"USP31"	"ubiquitin specific peptidase 31"	"ENSG00000103404"
"210439_at"	0.812104957935217	0.0115597360135837	2.71841616948846	-2.86922189196348	0.889129967382215	"ICOS"	"inducible T-cell costimulator"	"ENSG00000163600"
"215719_x_at"	0.812104957935217	0.0115609849844801	2.71836996462133	-2.86929086012761	0.652184540817307	"FAS"	"Fas cell surface death receptor"	"ENSG00000026103"
"223130_s_at"	0.812104957935217	0.0115980967117837	-2.71699917466001	-2.87133676349052	-0.413032905050585	"MYLIP"	"myosin regulatory light chain interacting protein"	"ENSG00000007944"
"228672_at"	0.812104957935217	0.011599247132975	2.71695674757882	-2.87140007908841	1.03772976029147	"ING5"	"inhibitor of growth family member 5"	"ENSG00000168395"
"220794_at"	0.812104957935217	0.0116196585327022	2.71620463933175	-2.87252241190515	1.37079104573196	"GREM2"	"gremlin 2, DAN family BMP antagonist"	"ENSG00000180875"
"1552494_at"	0.812104957935217	0.0116527472705579	-2.71498803449412	-2.87433761725573	-0.963666589021821	"TAF8"	"TATA-box binding protein associated factor 8"	"ENSG00000137413"
"208501_at"	0.812104957935217	0.0116590852107665	2.71475537162083	-2.87468471784716	0.670719842580963	"GFI1B"	"growth factor independent 1B transcriptional repressor"	"ENSG00000165702"
"231158_x_at"	0.812104957935217	0.0117110571628476	2.71285197120088	-2.87752386334461	1.04777370212305	"PTBP1"	"polypyrimidine tract binding protein 1"	"ENSG00000011304"
"230774_at"	0.812104957935217	0.0117481882421359	-2.71149694688148	-2.87954453828291	-0.525996349583286	"PTGR2"	"prostaglandin reductase 2"	"ENSG00000140043"
"224299_x_at"	0.812104957935217	0.0117665693981057	2.71082765020617	-2.88054246983331	0.918683455354975	"FTCD"	"formimidoyltransferase cyclodeaminase"	"ENSG00000281775"
"203555_at"	0.812104957935217	0.011833787553615	2.70838842203322	-2.88417852962078	0.596117923866471	"PTPN18"	"protein tyrosine phosphatase, non-receptor type 18"	"ENSG00000072135"
"219031_s_at"	0.812104957935217	0.0118795507409186	-2.70673518483872	-2.88664216953026	-0.496950425623048	"NIP7"	"NIP7, nucleolar pre-rRNA processing protein"	"ENSG00000132603"
"240462_at"	0.812104957935217	0.0118831204262021	-2.70660647804944	-2.88683394098908	-0.835050549201815	"CLYBL"	"citrate lyase beta like"	"ENSG00000125246"
"214670_at"	0.812104957935217	0.0118926747476442	-2.70626217061274	-2.88734693594918	-0.382409277311977	"ZKSCAN1"	"zinc finger with KRAB and SCAN domains 1"	"ENSG00000106261"
"205147_x_at"	0.812104957935217	0.0118986636102186	2.70604648330516	-2.88766828169141	1.09645169300789	"NCF4"	"neutrophil cytosolic factor 4"	"ENSG00000275990"
"231373_at"	0.812104957935217	0.0119062722764166	2.70577260605445	-2.88807630740837	0.531342715084435	"RNF133"	"ring finger protein 133"	"ENSG00000188050"
"243106_at"	0.812104957935217	0.0119079499208259	2.70571224060952	-2.88816623827835	1.16770708368632	"CLEC12A"	"C-type lectin domain family 12 member A"	"ENSG00000172322"
"1552893_at"	0.812104957935217	0.0119268234240539	2.70503367848478	-2.88917708488909	0.726539414631343	"CAMK2N2"	"calcium/calmodulin dependent protein kinase II inhibitor 2"	"ENSG00000163888"
"220430_at"	0.812104957935217	0.0119652713431675	2.70365446502043	-2.89123135792208	1.04657386157572	"FAM110D"	"family with sequence similarity 110 member D"	"ENSG00000197245"
"213869_x_at"	0.812104957935217	0.0119661675228683	2.70362236664615	-2.89127916171668	0.729030993490788	"THY1"	"Thy-1 cell surface antigen"	"ENSG00000154096"
"204007_at"	0.812104957935217	0.0120093140508768	2.70207965366303	-2.89357642928593	0.578200714313757	"FCGR3B"	"Fc fragment of IgG receptor IIIb"	"ENSG00000162747"
"1569320_at"	0.812104957935217	0.0120367847079487	-2.7011001412474	-2.89503474514156	-0.550237882653253	"GPBP1L1"	"GC-rich promoter binding protein 1 like 1"	"ENSG00000159592"
"206603_at"	0.812104957935217	0.0120485879861804	-2.70067991940524	-2.89566031117738	-1.06623934246888	"SLC2A4"	"solute carrier family 2 member 4"	"ENSG00000181856"
"227927_at"	0.812104957935217	0.0120579371337746	2.70034734379089	-2.8961553731696	0.615228019870512	"NBPF20"	"neuroblastoma breakpoint family member 20"	"ENSG00000162825"
"206896_s_at"	0.812104957935217	0.0120660624882471	-2.70005849833767	-2.89658531903729	-0.695879973973289	"GNG7"	"G protein subunit gamma 7"	"ENSG00000176533"
"220081_x_at"	0.812104957935217	0.0120705186933683	2.69990016367439	-2.89682099168085	0.48125720288226	"HSD17B7"	"hydroxysteroid 17-beta dehydrogenase 7"	"ENSG00000132196"
"1553045_at"	0.812104957935217	0.0121257760008186	2.69794134240513	-2.89973611244814	0.959986743664518	"WNT9A"	"Wnt family member 9A"	"ENSG00000143816"
"222727_s_at"	0.812104957935217	0.0121416251835969	2.69738104811099	-2.90056977991363	1.35581805819915	"SLC8B1"	"solute carrier family 8 member B1"	"ENSG00000089060"
"222056_s_at"	0.812104957935217	0.0121428908116861	-2.69733633568309	-2.90063630484733	-0.423763107911128	"FAHD2A"	"fumarylacetoacetate hydrolase domain containing 2A"	"ENSG00000115042"
"212728_at"	0.812104957935217	0.0121613862434922	2.69668342249239	-2.90160768235066	0.883554945965001	"DLG3"	"discs large MAGUK scaffold protein 3"	"ENSG00000082458"
"201053_s_at"	0.812104957935217	0.0121638003974911	-2.6965982683748	-2.90173436387373	-0.424423368757973	"PSMF1"	"proteasome inhibitor subunit 1"	"ENSG00000125818"
