"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"	"Ensembl"
"1568713_a_at"	0.924317596537431	0.0120790817530716	2.75257810937125	-2.94759974086242	0.528813203266665	"TBC1D1"	"TBC1 domain family member 1"	"ENSG00000065882"
"223978_s_at"	0.924317596537431	0.012081665514897	-2.75248166050265	-2.94779107837492	-0.366945632700004	"CRLS1"	"cardiolipin synthase 1"	"ENSG00000088766"
"1555411_a_at"	0.924317596537431	0.012120062586217	-2.75105064907126	-2.95062961380885	-0.178704786433337	"CCNL1"	"cyclin L1"	"ENSG00000163660"
"41047_at"	0.924317596537431	0.0121295886000823	2.75069629383712	-2.95133241018872	0.367923164433331	"C9orf16"	"chromosome 9 open reading frame 16"	"ENSG00000171159"
"209090_s_at"	0.924317596537431	0.0121795315456837	-2.74884280161335	-2.95500782578556	-0.220462814333338	"SH3GLB1"	"SH3 domain containing GRB2 like endophilin B1"	"ENSG00000097033"
"218615_s_at"	0.924317596537431	0.0122200269944597	-2.74734522478044	-2.95797669346761	-0.297941136416667	"TMEM39A"	"transmembrane protein 39A"	"ENSG00000176142"
"217702_at"	0.924317596537431	0.0122492856803885	-2.74626613214395	-2.96011550588019	-0.558949498466666	"IL27RA"	"interleukin 27 receptor subunit alpha"	"ENSG00000104998"
"201273_s_at"	0.924317596537431	0.0122723017441159	-2.74541899497904	-2.96179431768034	-0.182659673833335	"SRP9"	"signal recognition particle 9"	"ENSG00000143742"
"203322_at"	0.924317596537431	0.012285414443162	-2.74493703960259	-2.96274933169073	-0.441306257183334	"ADNP2"	"ADNP homeobox 2"	"ENSG00000101544"
"221758_at"	0.924317596537431	0.0122997772600152	-2.74440969718676	-2.96379419900994	-0.328441174900002	"ARMC6"	"armadillo repeat containing 6"	"ENSG00000105676"
"220249_at"	0.924317596537431	0.0123960328265853	2.74089062950418	-2.97076459799321	1.10803071666667	"HYAL4"	"hyaluronoglucosaminidase 4"	"ENSG00000106302"
"201712_s_at"	0.924317596537431	0.0124011234692812	-2.74070524142723	-2.97113169841912	-0.262719408816669	"RANBP2"	"RAN binding protein 2"	"ENSG00000153201"
"204123_at"	0.924317596537431	0.0124154745990842	-2.74018299939095	-2.9721657700725	-0.609572839833336	"LIG3"	"DNA ligase 3"	"ENSG00000005156"
"209313_at"	0.924317596537431	0.0124205062689442	-2.74000003120507	-2.97252803824675	-0.234721628633334	"GPN1"	"GPN-loop GTPase 1"	"ENSG00000198522"
"1554601_at"	0.924317596537431	0.012430628695657	2.7396321595413	-2.97325637465767	0.5015829763	"NKAIN2"	"Na+/K+ transporting ATPase interacting 2"	"ENSG00000188580"
"202356_s_at"	0.924317596537431	0.0124493599225254	-2.73895217499327	-2.97460254101077	-0.27158025116667	"GTF2F1"	"general transcription factor IIF subunit 1"	"ENSG00000125651"
"224367_at"	0.924317596537431	0.0124591427405003	2.73859742368658	-2.97530478515424	0.543908874283334	"BEX2"	"brain expressed X-linked 2"	"ENSG00000133134"
"213135_at"	0.924317596537431	0.012479451178415	2.73786182941116	-2.97676079718288	0.555605483299996	"TIAM1"	"T-cell lymphoma invasion and metastasis 1"	"ENSG00000156299"
"202630_at"	0.924317596537431	0.0124891096040944	-2.7375123895149	-2.97745240799281	-0.244223101883337	"APPBP2"	"amyloid beta precursor protein binding protein 2"	"ENSG00000062725"
"218076_s_at"	0.924317596537431	0.0125129517695908	2.73665088289016	-2.979157336639	0.245536740599999	"ARHGAP17"	"Rho GTPase activating protein 17"	"ENSG00000140750"
"228226_s_at"	0.924317596537431	0.0125354542963677	-2.73583921198203	-2.9807634267541	-0.364718588066667	"ZNF775"	"zinc finger protein 775"	"ENSG00000196456"
"1554237_at"	0.924317596537431	0.0125373742589732	2.7357700226376	-2.98090032527977	0.345848838666666	"SDCCAG8"	"serologically defined colon cancer antigen 8"	"ENSG00000054282"
"1563808_at"	0.924317596537431	0.0126350402297088	-2.73226366554061	-2.98783605595504	-1.09162714473333	"MCF2L"	"MCF.2 cell line derived transforming sequence like"	"ENSG00000126217"
"223269_at"	0.924317596537431	0.0126386120297792	2.73213592109673	-2.98808866704806	0.176314862599998	"POLR3GL"	"RNA polymerase III subunit G like"	"ENSG00000121851"
"1558732_at"	0.924317596537431	0.0126758172144486	2.73080732317937	-2.99071562737372	0.570010002233333	"MAP4K4"	"mitogen-activated protein kinase kinase kinase kinase 4"	"ENSG00000071054"
"225550_at"	0.924317596537431	0.0126957244995165	-2.73009795405759	-2.99211799400559	-0.265113544283333	"CNST"	"consortin, connexin sorting protein"	"ENSG00000162852"
"237106_at"	0.924317596537431	0.0127147103395502	2.7294224029647	-2.99345335728138	0.705196837666667	"SLC11A2"	"solute carrier family 11 member 2"	"ENSG00000110911"
"203700_s_at"	0.924317596537431	0.0127198918969014	2.72923820004816	-2.99381744654797	0.564219522383333	"DIO2"	"deiodinase, iodothyronine, type II"	"ENSG00000211448"
"242943_at"	0.924317596537431	0.0127202896505018	2.72922406296425	-2.99384538898754	0.269850421066667	"ST8SIA4"	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4"	"ENSG00000113532"
"236269_at"	0.924317596537431	0.0127439103128621	-2.72838528180195	-2.99550315608969	-0.387966569316669	"ZNF628"	"zinc finger protein 628"	"ENSG00000197483"
"214924_s_at"	0.924317596537431	0.0127535131633492	2.72804470201051	-2.99617621445558	0.348825772599997	"TRAK1"	"trafficking kinesin protein 1"	"ENSG00000182606"
"207233_s_at"	0.924317596537431	0.0127892253283695	-2.72678024876068	-2.9986747226979	-0.280523109566671	"MITF"	"melanogenesis associated transcription factor"	"ENSG00000187098"
"220201_at"	0.924317596537431	0.0127923298256514	2.7266704869295	-2.99889158372544	0.3324465273	"RC3H2"	"ring finger and CCCH-type domains 2"	"ENSG00000056586"
"1560404_a_at"	0.924317596537431	0.0127926003413552	-2.72666092384193	-2.99891047773556	-0.177180147333333	"DPH6"	"diphthamine biosynthesis 6"	"ENSG00000134146"
"238753_at"	0.924317596537431	0.01283684241252	2.7250994862492	-3.00199505669063	0.774139130083334	"NCS1"	"neuronal calcium sensor 1"	"ENSG00000107130"
"239389_at"	0.924317596537431	0.0128577435270694	2.72436359865161	-3.00344851510615	0.567482197466665	"TARBP2"	"TARBP2, RISC loading complex RNA binding subunit"	"ENSG00000139546"
"211918_x_at"	0.924317596537431	0.012861792630987	2.72422116892025	-3.00372980952749	0.831981293549998	"PAPPA2"	"pappalysin 2"	"ENSG00000116183"
"235913_at"	0.924317596537431	0.0128623041881536	2.72420317761015	-3.00376534136366	0.3971696577	"ZNF880"	"zinc finger protein 880"	"ENSG00000221923"
"238349_at"	0.924317596537431	0.0128723123755408	2.72385132929904	-3.00446020152798	0.674432480466667	"UBN2"	"ubinuclein 2"	"ENSG00000157741"
"219495_s_at"	0.924317596537431	0.0128743244481671	-2.72378062413726	-3.00459983138802	-0.363288672516667	"ZNF180"	"zinc finger protein 180"	"ENSG00000167384"
"232337_at"	0.924317596537431	0.0129105132988296	2.72251071926778	-3.0071073924097	0.357635740299999	"B3GNT7"	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7"	"ENSG00000156966"
"218771_at"	0.924317596537431	0.0129125808139431	-2.72243827007805	-3.00725043550786	-0.212776533850004	"PANK4"	"pantothenate kinase 4"	"ENSG00000157881"
"242214_at"	0.924317596537431	0.0129297018830342	-2.72183874201345	-3.00843407480629	-0.368631959133334	"RPS27A"	"ribosomal protein S27a"	"ENSG00000143947"
"231370_at"	0.924317596537431	0.0130130699392725	-2.71893017148002	-3.01417479701047	-0.430250843516667	"PPM1A"	"protein phosphatase, Mg2+/Mn2+ dependent 1A"	"ENSG00000100614"
"204290_s_at"	0.924317596537431	0.0130155644440962	-2.7188434152352	-3.01434598866008	-0.66727168551667	"ALDH6A1"	"aldehyde dehydrogenase 6 family member A1"	"ENSG00000119711"
"218941_at"	0.924317596537431	0.0130663639272412	2.71708008737752	-3.01782495220156	0.167532539383336	"FBXW2"	"F-box and WD repeat domain containing 2"	"ENSG00000119402"
"228728_at"	0.924317596537431	0.0130751734708188	-2.71677495679709	-3.01842685974709	-0.378413010266666	"CPED1"	"cadherin like and PC-esterase domain containing 1"	"ENSG00000106034"
"241623_at"	0.924317596537431	0.0130834376081389	-2.71648889442045	-3.01899112587797	-0.372439726233335	"PTPN2"	"protein tyrosine phosphatase, non-receptor type 2"	"ENSG00000175354"
"212658_at"	0.924317596537431	0.0131376906208031	2.71461517820141	-3.02268643659054	0.357326722083331	"LHFPL2"	"lipoma HMGIC fusion partner-like 2"	"ENSG00000145685"
"214247_s_at"	0.924317596537431	0.0131773046850302	2.71325167418514	-3.02537480858404	0.49654714255	"DKK3"	"dickkopf WNT signaling pathway inhibitor 3"	"ENSG00000050165"
"209542_x_at"	0.924317596537431	0.0132055962675091	2.7122802652106	-3.02728973705804	1.03923432436666	"IGF1"	"insulin like growth factor 1"	"ENSG00000017427"
"229010_at"	0.924317596537431	0.0132460631863517	2.71089423500672	-3.03002147943005	0.566730912483334	"CBL"	"Cbl proto-oncogene"	"ENSG00000110395"
"1563587_at"	0.924317596537431	0.01324624983624	2.71088785138394	-3.03003405955508	0.317013665216666	"CDH4"	"cadherin 4"	"ENSG00000179242"
"235421_at"	0.924317596537431	0.013269198228994	2.71010364167427	-3.03157939206928	0.520815996449998	"MAP3K8"	"mitogen-activated protein kinase kinase kinase 8"	"ENSG00000107968"
"225784_s_at"	0.924317596537431	0.0132978916653476	2.7091249161092	-3.03350775223121	0.4151225091	"ZC4H2"	"zinc finger C4H2-type containing"	"ENSG00000126970"
"236020_s_at"	0.924317596537431	0.0133320975133557	2.70796077779856	-3.03580102513984	0.270651571016666	"TRUB1"	"TruB pseudouridine synthase family member 1"	"ENSG00000165832"
"218365_s_at"	0.924317596537431	0.0133337049544204	-2.70790614097813	-3.03590864521292	-0.627815985583337	"DARS2"	"aspartyl-tRNA synthetase 2, mitochondrial"	"ENSG00000117593"
"241456_at"	0.924317596537431	0.0133475520601059	2.7074357372815	-3.03683517615876	0.437931958866663	"FAM78B"	"family with sequence similarity 78 member B"	"ENSG00000188859"
"1566956_at"	0.924317596537431	0.0133659075703012	-2.70681289034233	-3.03806185723116	-0.43638206306667	"OR7E104P"	"olfactory receptor family 7 subfamily E member 104 pseudogene"	"ENSG00000219926"
"217485_x_at"	0.924317596537431	0.0133837505807133	2.70620821089628	-3.03925263813555	0.154996419216664	"PMS2P1"	"PMS1 homolog 2, mismatch repair system component pseudogene 1"	"ENSG00000078319"
"239608_at"	0.924317596537431	0.0134186214604777	-2.70502868018051	-3.04157512023266	-0.504387172233334	"LPCAT4"	"lysophosphatidylcholine acyltransferase 4"	"ENSG00000176454"
"202928_s_at"	0.924317596537431	0.0134243257912158	2.70483600411337	-3.04195445442805	0.458085846816668	"PHF1"	"PHD finger protein 1"	"ENSG00000112511"
"209435_s_at"	0.924317596537431	0.013427236857834	2.70473770648366	-3.0421479748903	0.354417117416667	"ARHGEF2"	"Rho/Rac guanine nucleotide exchange factor 2"	"ENSG00000116584"
"218837_s_at"	0.924317596537431	0.01350680938281	-2.70205858724418	-3.04742120550714	-0.151025676233335	"UBE2D4"	"ubiquitin conjugating enzyme E2 D4 (putative)"	"ENSG00000078967"
"219007_at"	0.924317596537431	0.0135351325205883	-2.70110858884079	-3.04929050072901	-0.269026470083336	"NUP43"	"nucleoporin 43"	"ENSG00000120253"
"205571_at"	0.924317596537431	0.0135732580985707	-2.69983277445379	-3.05180043778833	-0.321933809733336	"LIPT1"	"lipoyltransferase 1"	"ENSG00000144182"
"216080_s_at"	0.924317596537431	0.0135812532031862	2.69956566144888	-3.05232586804963	0.694595193816668	"FADS3"	"fatty acid desaturase 3"	"ENSG00000221968"
"225448_at"	0.924317596537431	0.0135894220373816	-2.69929289813911	-3.05286238894775	-0.160969447983335	"NAPG"	"NSF attachment protein gamma"	"ENSG00000134265"
"222549_at"	0.924317596537431	0.0136363084567698	2.69773032654028	-3.0559354752974	1.0271250805	"CLDN1"	"claudin 1"	"ENSG00000163347"
"238021_s_at"	0.924317596537431	0.0136408946594547	2.69757775690764	-3.05623548917951	0.874075531933331	"CRNDE"	"colorectal neoplasia differentially expressed (non-protein coding)"	"ENSG00000245694"
"204037_at"	0.924317596537431	0.0136640331896532	2.6968087459966	-3.05774756173786	0.412581086099999	"LPAR1"	"lysophosphatidic acid receptor 1"	"ENSG00000198121"
"242342_at"	0.924317596537431	0.013707858917207	2.69535557143175	-3.0606043495781	0.367202305750001	"GUCY1A2"	"guanylate cyclase 1 soluble subunit alpha 2"	"ENSG00000152402"
"209256_s_at"	0.924317596537431	0.0137162048591525	-2.69507933570543	-3.06114732201769	-0.2932087583	"KLHDC10"	"kelch domain containing 10"	"ENSG00000128607"
"228608_at"	0.924317596537431	0.0137377387061128	2.69436733904936	-3.06254671691484	0.372348292683333	"NALCN"	"sodium leak channel, non-selective"	"ENSG00000102452"
"222514_at"	0.924317596537431	0.0137425223816448	-2.69420931485178	-3.06285728338374	-0.328147768983335	"RRAGC"	"Ras related GTP binding C"	"ENSG00000116954"
"1555943_at"	0.924317596537431	0.0137564837524627	-2.69374841208972	-3.06376305344276	-0.332385019566669	"PGAM5"	"PGAM family member 5, mitochondrial serine/threonine protein phosphatase"	"ENSG00000247077"
"235865_at"	0.924317596537431	0.0137788474459581	2.69301104879595	-3.06521198185971	0.542802564483333	"CELF1"	"CUGBP, Elav-like family member 1"	"ENSG00000149187"
"215992_s_at"	0.924317596537431	0.013792536476455	2.69256026105208	-3.0660976981263	0.496587181066665	"RAPGEF2"	"Rap guanine nucleotide exchange factor 2"	"ENSG00000109756"
"1559500_at"	0.924317596537431	0.013794232320949	2.69250444542367	-3.06620736110601	0.435208034349998	"VPS8"	"VPS8, CORVET complex subunit"	"ENSG00000156931"
"209237_s_at"	0.924317596537431	0.0138037830039104	-2.6921902234929	-3.06682470527086	-0.4828185203	"SLC23A2"	"solute carrier family 23 member 2"	"ENSG00000089057"
"223988_x_at"	0.924317596537431	0.013851600719118	-2.69062008954527	-3.06990902530046	-0.271355994583333	"METTL17"	"methyltransferase like 17"	"ENSG00000165792"
"233820_at"	0.924317596537431	0.0138671634698726	-2.6901101814916	-3.07091049851351	-0.524535286466667	"FAS"	"Fas cell surface death receptor"	"ENSG00000026103"
"230563_at"	0.924317596537431	0.0139055598906167	-2.68885445161339	-3.07337642276586	-0.6118056616	"RASGEF1A"	"RasGEF domain family member 1A"	"ENSG00000198915"
"205822_s_at"	0.924317596537431	0.0139071200676663	2.68880349652411	-3.07347647428876	0.371033199699999	"HMGCS1"	"3-hydroxy-3-methylglutaryl-CoA synthase 1"	"ENSG00000112972"
"201799_s_at"	0.924317596537431	0.0139157492103509	-2.68852176812033	-3.07402963930322	-0.217791795800004	"OSBP"	"oxysterol binding protein"	"ENSG00000110048"
"203898_at"	0.924317596537431	0.0139201560868291	2.68837795413555	-3.07431200358117	0.196668879266664	"CRCP"	"CGRP receptor component"	"ENSG00000241258"
"207556_s_at"	0.924317596537431	0.0139318501225227	2.68799654002153	-3.07506083892547	0.803628595649998	"DGKZ"	"diacylglycerol kinase zeta"	"ENSG00000149091"
"204309_at"	0.924317596537431	0.0139363651380143	2.6878493588701	-3.07534978885005	0.417582686883334	"CYP11A1"	"cytochrome P450 family 11 subfamily A member 1"	"ENSG00000140459"
"210587_at"	0.924317596537431	0.0139408932317935	2.68770179675248	-3.07563947955996	0.390708661066666	"INHBE"	"inhibin beta E subunit"	"ENSG00000139269"
"211763_s_at"	0.924317596537431	0.0139682413169374	-2.68681153780455	-3.07738706470479	-0.202530034500001	"UBE2B"	"ubiquitin conjugating enzyme E2 B"	"ENSG00000119048"
"208699_x_at"	0.924317596537431	0.013986081170387	2.68623168860492	-3.07852517312295	0.2748480559	"TKT"	"transketolase"	"ENSG00000163931"
"235987_at"	0.924317596537431	0.0139956763686775	-2.68592010532445	-3.0791366926145	-0.644284169100001	"PRKXP1"	"protein kinase, X-linked, pseudogene 1"	"ENSG00000259205"
"230730_at"	0.924317596537431	0.0139964502661819	-2.68589498349829	-3.07918599581558	-0.259615787049999	"SGCD"	"sarcoglycan delta"	"ENSG00000170624"
"218104_at"	0.924317596537431	0.0140322005799228	-2.68473590879073	-3.08146052882675	-0.17127072796667	"TEX10"	"testis expressed 10"	"ENSG00000136891"
"218611_at"	0.924317596537431	0.0140398006166794	-2.68448986561359	-3.08194329960883	-0.536511802200003	"IER5"	"immediate early response 5"	"ENSG00000162783"
"226015_at"	0.924317596537431	0.0140462677389405	-2.68428059867249	-3.08235389464039	-0.172163740650003	"ZNF12"	"zinc finger protein 12"	"ENSG00000164631"
"226612_at"	0.924317596537431	0.0140676061250388	2.68359076534654	-3.08370728932216	0.294148094333327	"UBE2QL1"	"ubiquitin conjugating enzyme E2 Q family like 1"	"ENSG00000215218"
"202924_s_at"	0.924317596537431	0.014072379487556	-2.68343658639292	-3.08400975396516	-0.580548008450003	"PLAGL2"	"PLAG1 like zinc finger 2"	"ENSG00000126003"
"222120_at"	0.924317596537431	0.0141155065071652	-2.68204583054105	-3.08673775194118	-0.347221469750001	"ZNF764"	"zinc finger protein 764"	"ENSG00000169951"
"220323_at"	0.924317596537431	0.0141218630993908	-2.68184118413857	-3.08713911648995	-1.01085042158333	"CNTD2"	"cyclin N-terminal domain containing 2"	"ENSG00000105219"
"221103_s_at"	0.924317596537431	0.0141459125557434	-2.68106771587503	-3.08865596305272	-0.407675723066668	"CFAP44"	"cilia and flagella associated protein 44"	"ENSG00000206530"
"210505_at"	0.924317596537431	0.014166168845133	2.68041720730744	-3.08993152075151	0.559637944116668	"ADH7"	"alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide"	"ENSG00000196344"
"225006_x_at"	0.924317596537431	0.0141700070323652	-2.68029404739032	-3.09017300464633	-0.251760323933338	"NELFCD"	"negative elongation factor complex member C/D"	"ENSG00000101158"
"206194_at"	0.924317596537431	0.0142026311165487	2.67924847785652	-3.09222288692554	0.35982979148333	"HOXC4"	"homeobox C4"	"ENSG00000198353"
"242248_at"	0.924317596537431	0.0142178824674448	2.67876046700278	-3.093179528629	0.658940045116666	"PHKB"	"phosphorylase kinase regulatory subunit beta"	"ENSG00000102893"
"1553602_at"	0.924317596537431	0.0142426524774969	2.67796893443779	-3.09473099265471	0.534741807166666	"MUCL1"	"mucin like 1"	"ENSG00000172551"
"204638_at"	0.924317596537431	0.0142535999246544	2.6776195209347	-3.09541580370209	0.457363224116667	"ACP5"	"acid phosphatase 5, tartrate resistant"	"ENSG00000102575"
"201860_s_at"	0.924317596537431	0.0142641998515978	-2.677281441375	-3.09607836300735	-0.468730672416667	"PLAT"	"plasminogen activator, tissue type"	"ENSG00000104368"
"231372_at"	0.924317596537431	0.0142777243508542	2.67685042915662	-3.09692299434371	0.205736291533333	"SLC25A48"	"solute carrier family 25 member 48"	"ENSG00000145832"
"238436_s_at"	0.924317596537431	0.0142957431927743	-2.67627678686954	-3.09804703460157	-0.195518032733334	"ZNF805"	"zinc finger protein 805"	"ENSG00000204524"
"218246_at"	0.924317596537431	0.0143245440271946	-2.6753613122105	-3.09984066230184	-0.246845817533338	"MUL1"	"mitochondrial E3 ubiquitin protein ligase 1"	"ENSG00000090432"
"225649_s_at"	0.924317596537431	0.0143256839604462	-2.67532511370104	-3.09991157788283	-0.388401349250001	"STK35"	"serine/threonine kinase 35"	"ENSG00000125834"
"242665_at"	0.924317596537431	0.0143755366341717	2.6737447061328	-3.10300729006607	0.782804826900001	"FMNL2"	"formin like 2"	"ENSG00000157827"
"206689_x_at"	0.924317596537431	0.0143921757315019	-2.67321837528497	-3.10403808600032	-0.267855270683334	"KAT5"	"lysine acetyltransferase 5"	"ENSG00000172977"
"213218_at"	0.924317596537431	0.0144269160806847	-2.67212131645975	-3.10618633156243	-0.404932292350001	"ZSCAN26"	"zinc finger and SCAN domain containing 26"	"ENSG00000197062"
"210864_x_at"	0.924317596537431	0.0144369211096473	2.67180583326536	-3.10680403228818	0.782796283583334	"HFE"	"hemochromatosis"	"ENSG00000010704"
"216256_at"	0.924317596537431	0.0144557769625342	-2.67121182383682	-3.10796698387364	-0.635214285133335	"GRM8"	"glutamate metabotropic receptor 8"	"ENSG00000179603"
"1555688_s_at"	0.924317596537431	0.0145066245443999	2.66961363717072	-3.11109532984374	0.493727894816666	"SLA2"	"Src like adaptor 2"	"ENSG00000101082"
"219908_at"	0.924317596537431	0.0145326896729212	-2.66879643999127	-3.112694610793	-1.1381914696	"DKK2"	"dickkopf WNT signaling pathway inhibitor 2"	"ENSG00000155011"
"1561132_at"	0.924317596537431	0.0145472550527206	2.66834038820103	-3.1135870217886	0.3838441134	"DHX35"	"DEAH-box helicase 35"	"ENSG00000101452"
"213814_s_at"	0.924317596537431	0.014606275456386	2.66649683124412	-3.11719382166547	0.345161748133333	"SNTB2"	"syntrophin beta 2"	"ENSG00000168807"
"206991_s_at"	0.924317596537431	0.0146272902288332	2.66584211646572	-3.11847445530015	0.641205418099999	"CCR5"	"C-C motif chemokine receptor 5 (gene/pseudogene)"	"ENSG00000160791"
"231956_at"	0.924317596537431	0.014643644289611	2.66533322147686	-3.11946976377164	0.450537689600004	"RNF213"	"ring finger protein 213"	"ENSG00000173821"
"1560097_at"	0.924317596537431	0.0146579337620454	2.66488901092816	-3.120338490055	0.391262574933334	"FHAD1"	"forkhead associated phosphopeptide binding domain 1"	"ENSG00000142621"
"207671_s_at"	0.924317596537431	0.0146579918248939	-2.66488720678971	-3.12034201820767	-0.533883480166667	"BEST1"	"bestrophin 1"	"ENSG00000167995"
"240409_at"	0.924317596537431	0.0146624060417411	2.66475006730226	-3.12061020344086	0.377497533900001	"TPTE2P5"	"transmembrane phosphoinositide 3-phosphatase and tensin homolog 2 pseudogene 5"	"ENSG00000168852"
"1559142_at"	0.924317596537431	0.0146752142717102	2.66435236623733	-3.12138789824161	0.614705534683333	"KAT6A"	"lysine acetyltransferase 6A"	"ENSG00000083168"
"203174_s_at"	0.924317596537431	0.0146960022273996	-2.6637075896161	-3.12264863067268	-0.27569680215	"ARFRP1"	"ADP ribosylation factor related protein 1"	"ENSG00000101246"
"239047_at"	0.924317596537431	0.0146994843894375	-2.66359966833459	-3.12285963565533	-0.584485761550003	"FAM122C"	"family with sequence similarity 122C"	"ENSG00000156500"
"227666_at"	0.924317596537431	0.014702999828585	2.66349074023596	-3.12307260518102	0.415413554733333	"DCLK2"	"doublecortin like kinase 2"	"ENSG00000170390"
"229114_at"	0.924317596537431	0.0147348757531677	-2.66250416747206	-3.12500131035059	-0.352501106216669	"GAB1"	"GRB2 associated binding protein 1"	"ENSG00000109458"
"229822_at"	0.924317596537431	0.0147373658347564	-2.66242718346923	-3.12515179685921	-0.312473344900006	"PARVB"	"parvin beta"	"ENSG00000188677"
"219849_at"	0.924317596537431	0.014778142298754	-2.66116827498345	-3.12761239903121	-0.402654321916666	"ZNF671"	"zinc finger protein 671"	"ENSG00000083814"
"209516_at"	0.924317596537431	0.0147979088703024	-2.66055919532526	-3.12880268579067	-0.345835145416667	"SMYD5"	"SMYD family member 5"	"ENSG00000135632"
"212876_at"	0.924317596537431	0.0148102063957947	2.66018065215775	-3.12954238647566	0.325409507850001	"B4GALT4"	"beta-1,4-galactosyltransferase 4"	"ENSG00000121578"
"203733_at"	0.924317596537431	0.014815856825898	-2.66000681993666	-3.12988205104122	-0.274780591166671	"DEXI"	"Dexi homolog"	"ENSG00000182108"
"203692_s_at"	0.924317596537431	0.0148265188536953	2.65967897949952	-3.13052261681138	0.334679603366666	"E2F3"	"E2F transcription factor 3"	"ENSG00000112242"
"203694_s_at"	0.924317596537431	0.0148431796938247	-2.65916713121779	-3.13152264226096	-0.207221245933335	"DHX16"	"DEAH-box helicase 16"	"ENSG00000227222"
"1554873_at"	0.924355873065613	0.0148607007302181	2.65862944205432	-3.13257305943684	0.333479929316667	"CSPP1"	"centrosome and spindle pole associated protein 1"	"ENSG00000104218"
"203078_at"	0.92539700254663	0.0149183939304031	-2.65686316814737	-3.13602292593748	-0.390427160049998	"CUL2"	"cullin 2"	"ENSG00000108094"
"215237_at"	0.92539700254663	0.0149225932504172	2.65673485849565	-3.13627349793668	0.2640251161	"DOCK9"	"dedicator of cytokinesis 9"	"ENSG00000088387"
"221931_s_at"	0.92539700254663	0.0149481468921809	-2.65595480559612	-3.13779671986734	-0.241634464566671	"SEH1L"	"SEH1 like nucleoporin"	"ENSG00000085415"
"201979_s_at"	0.92539700254663	0.0149509166330622	2.65587033196739	-3.13796166056541	0.672224283366664	"PPP5C"	"protein phosphatase 5 catalytic subunit"	"ENSG00000011485"
"219641_at"	0.92539700254663	0.0149744028443817	-2.65515462597529	-3.13935903012927	-0.271059227050003	"DET1"	"de-etiolated homolog 1 (Arabidopsis)"	"ENSG00000140543"
"208823_s_at"	0.92539700254663	0.0150129868622049	2.65398113821304	-3.141649814398	0.459441097849997	"CDK16"	"cyclin dependent kinase 16"	"ENSG00000102225"
"237897_at"	0.92539700254663	0.015023644725366	-2.65365749429956	-3.14228152295782	-0.518433439783334	"IAH1"	"isoamyl acetate-hydrolyzing esterase 1 homolog"	"ENSG00000134330"
"226967_at"	0.92539700254663	0.0151052186484189	-2.65118752819009	-3.14710139045243	-0.604957509066669	"FIZ1"	"FLT3 interacting zinc finger 1"	"ENSG00000179943"
"242579_at"	0.92539700254663	0.0151057082529696	2.65117274161615	-3.14713023860359	0.357435012133331	"BMPR1B"	"bone morphogenetic protein receptor type 1B"	"ENSG00000138696"
"208809_s_at"	0.92539700254663	0.0151378433825777	2.65020321596765	-3.1490215915288	0.287488857866666	"C6orf62"	"chromosome 6 open reading frame 62"	"ENSG00000112308"
"213020_at"	0.92539700254663	0.0151406342930007	-2.65011910526347	-3.14918565985828	-0.288839062066665	"GOSR1"	"golgi SNAP receptor complex member 1"	"ENSG00000108587"
"223574_x_at"	0.92539700254663	0.0152636559304232	2.64642603763901	-3.15638707575997	0.3620652915	"PPP2R2C"	"protein phosphatase 2 regulatory subunit Bgamma"	"ENSG00000074211"
"205603_s_at"	0.92539700254663	0.0152653740706966	-2.64637465907122	-3.1564872303383	-0.209429247966672	"DIAPH2"	"diaphanous related formin 2"	"ENSG00000147202"
"223090_x_at"	0.92539700254663	0.0152832502874973	2.64584041986897	-3.15752859384477	0.13517357475	"VEZT"	"vezatin, adherens junctions transmembrane protein"	"ENSG00000028203"
"232440_at"	0.92539700254663	0.0153122919030566	-2.64497375483115	-3.15921773022595	-0.565932949383335	"ZDHHC13"	"zinc finger DHHC-type containing 13"	"ENSG00000177054"
"201069_at"	0.92539700254663	0.015315653076639	2.64487355038072	-3.15941301291135	0.507085537899998	"MMP2"	"matrix metallopeptidase 2"	"ENSG00000087245"
"1567341_at"	0.92539700254663	0.0153277033104712	-2.64451447538874	-3.16011276538351	-0.535920663683335	"FOXD4"	"forkhead box D4"	"ENSG00000170122"
"203348_s_at"	0.92539700254663	0.0153415502961635	2.64410218962646	-3.16091615887595	0.655729027300001	"ETV5"	"ETS variant 5"	"ENSG00000244405"
"215616_s_at"	0.92539700254663	0.0153668367239673	-2.64335020759254	-3.16238134627343	-0.675921741933334	"KDM4B"	"lysine demethylase 4B"	"ENSG00000127663"
"228170_at"	0.92539700254663	0.0154051257703771	2.64221376847777	-3.1645952566334	0.81163762405	"OLIG1"	"oligodendrocyte transcription factor 1"	"ENSG00000184221"
"48106_at"	0.92539700254663	0.0154101894099205	-2.64206367678703	-3.16488761903702	-0.261308678033336	"SLC48A1"	"solute carrier family 48 member 1"	"ENSG00000211584"
"202450_s_at"	0.92539700254663	0.0154123383342812	2.64199999445075	-3.16501166302445	0.333958911766669	"CTSK"	"cathepsin K"	"ENSG00000143387"
